FID,FRS_FACILI,REGISTRY_I,PRIMARY_NA,LOCATION_A,SUPPLEMENT,CITY_NAME,COUNTY_NAM,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NA,POSTAL_COD,FEDERAL_FA,FEDERAL_AG,TRIBAL_LAN,TRIBAL_L_1,CONGRESSIO,CENSUS_BLO,HUC_CODE,EPA_REGION,SITE_TYPE_,LOCATION_D,CREATE_DAT,UPDATE_DAT,US_MEXICO_,PGM_SYS_AC,INTEREST_T,NAICS_CODE,NAICS_CO_1,SIC_CODES,SIC_CODE_D,LATITUDE83,LONGITUDE8,CONVEYOR,COLLECT_DE,ACCURACY_V,REF_POINT_,HDATUM_DES,SOURCE_DES,POINT_X,POINT_Y
45,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048152235,110048152235.000000000000000,BARCELONETA URBANO - TIBURONES 2,PR-140 KM 38.5 INT, ,BARCELONETA,BARCELONETA,72017,PR,PUERTO RICO,UNITED STATES,00617, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 13:18:10,28-JUN-2016 15:00:26, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
46,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048666323,110048666323.000000000000000,BARCELONETA URBANO - VISKACE,PR-140 KM 38.5 INT, ,BARCELONETA,BARCELONETA,72017,PR,PUERTO RICO,UNITED STATES,00617, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 14:10:11,28-JUN-2016 13:49:31, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
47,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110052295967,110052295967.000000000000000,CRUCE DAVILA DEVELOPMENT LLC - SEARLE (STERLING PHARMACEUTICAL),PR-140,SECTOR CRUCE DAVILA,BARCELONETA,BARCELONETA,72017,PR,PUERTO RICO,UNITED STATES,00617, , , , ,0,0.000000000000000,0,2,STATIONARY, ,27-OCT-2012 10:54:43,19-SEP-2016 15:23:16, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
48,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048922494,110048922494.000000000000000,PAJONAL WTP,PR-140 KM 61.2, ,BARCELONETA,BARCELONETA, ,PR,PUERTO RICO,UNITED STATES,00617, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 14:30:10,19-SEP-2016 12:06:10, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
49,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110052063002,110052063002.000000000000000,ACUED. COM. BO. QUEBRADILLAS - QUEBRADILLAS 13 FARALLON,PR-152 KM 7.8 INT,SECTOR FARALLON,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,27-OCT-2012 09:48:39,28-JUN-2016 13:45:49, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
50,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046151,110050046151.000000000000000,BARRANQUITAS URBANO - BOTIJAS RIVER,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:29,28-JUN-2016 17:26:40, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
51,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046464,110050046464.000000000000000,BARRANQUITAS URBANO - FEBUS,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:33,28-JUN-2016 17:26:40, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
52,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046552,110050046552.000000000000000,BARRANQUITAS URBANO - HELECHAL,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:35,28-JUN-2016 14:02:56, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
53,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050047098,110050047098.000000000000000,BARRANQUITAS URBANO - HOTEL,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:42,28-JUN-2016 12:53:31, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
54,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046936,110050046936.000000000000000,BARRANQUITAS URBANO - LA TORRE,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:39,28-JUN-2016 17:26:40, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
55,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049535829,110049535829.000000000000000,BARRANQUITAS URBANO - OLLA HONDA,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 15:56:22,28-JUN-2016 17:27:54, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
56,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046302,110050046302.000000000000000,BARRANQUITAS URBANO - PADILLA CREEK,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:31,28-JUN-2016 12:53:31, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
57,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046240,110050046240.000000000000000,BARRANQUITAS URBANO - PALO HINCADO  (PI ONAS),PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:30,28-JUN-2016 11:27:22, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
58,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046776,110050046776.000000000000000,BARRANQUITAS URBANO - PALO HINCADO 1,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:37,28-JUN-2016 14:02:56, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
59,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046393,110050046393.000000000000000,BARRANQUITAS URBANO - PALO HINCADO 4,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:32,28-JUN-2016 15:03:09, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
60,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046865,110050046865.000000000000000,BARRANQUITAS URBANO - PALO HINCADO NO. 3,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:38,28-JUN-2016 14:54:29, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
61,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050047016,110050047016.000000000000000,BARRANQUITAS URBANO - PALO HINCADO NO.2,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:41,28-JUN-2016 17:10:21, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
62,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049535721,110049535721.000000000000000,BARRANQUITAS URBANO - PALO HINCADO V,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 15:56:21,28-JUN-2016 12:53:50, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
63,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046687,110050046687.000000000000000,BARRANQUITAS URBANO - TRES CAMINOS,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:36,28-JUN-2016 17:10:21, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
64,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049734980,110049734980.000000000000000,CABO ROJO - CABO ROJO I,CARR. 103 KM. 2 TO 4, ,CABO ROJO,CABO ROJO,72023,PR,PUERTO RICO,UNITED STATES,00623, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 16:47:38,28-JUN-2016 12:49:04, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
65,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049735426,110049735426.000000000000000,CABO ROJO - CABO ROJO II (BAJURAS),CARR. 103 KM. 2 TO 4, ,CABO ROJO,CABO ROJO,72023,PR,PUERTO RICO,UNITED STATES,00623, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 16:47:44,28-JUN-2016 12:49:03, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
66,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049735658,110049735658.000000000000000,CABO ROJO - LAJAS CHANNEL,PR-103 KM 2 TO 4, ,CABO ROJO,CABO ROJO,72023,PR,PUERTO RICO,UNITED STATES,00623, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 16:47:47,28-JUN-2016 13:47:49, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
67,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048192497,110048192497.000000000000000,REMANSO - REMANSO,PR-102 KM 22.8, ,CABO ROJO,CABO ROJO,72023,PR,PUERTO RICO,UNITED STATES,00623, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 13:22:01,28-JUN-2016 13:43:46, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
68,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049824464,110049824464.000000000000000,ACUED COM SECTOR LA SIERRA - LA SIERRA,PR-172 HM. 6.0,BO. CA%ABONCITO,CAGUAS,CAGUAS,72025,PR,PUERTO RICO,UNITED STATES,00725, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 17:11:36,28-JUN-2016 14:44:00, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
69,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110052598523,110052598523.000000000000000,ACUED. RURAL TURADO ARRIBA - TURABO ARRIBA,PR-7784 KM 0.4,BO. TURABO ARRIBA,CAGUAS,CAGUAS,72025,PR,PUERTO RICO,UNITED STATES,00725, , , , ,0,0.000000000000000,0,2,STATIONARY, ,27-OCT-2012 12:03:30,28-JUN-2016 12:49:01, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
70,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010611383,110010611383.000000000000000,SECTOR LAJITAS,BO BORINQUEN CARR 765 KM 3.4 INT, ,CAGUAS,CAGUAS,72025,PR,PUERTO RICO,UNITED STATES,00725, , , , ,98,720252027011000.000000000000000,21010005,2,STATIONARY, ,01-MAR-2000 00:00:00,19-MAY-2015 01:57:01, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, , , ,18.171334999999999,-66.042512000000002,REGION02,ADDRESS MATCHING-NEAREST INTERSECTION,1000,PLANT ENTRANCE (GENERAL),NAD83, ,-66.042512000000002,18.171334999999999
71,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010763398,110010763398.000000000000000,FINCA LOS GARCIA,STATE RD 957 KM 3.4, ,CANOVANAS,CANOVANAS,72029,PR,PUERTO RICO,UNITED STATES,00729, , , , ,98,720291006013000.000000000000000,21010005,2,STATIONARY, ,01-MAR-2000 00:00:00,19-MAY-2015 03:26:08, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, ,4941,WATER SUPPLY,18.322655999999998,-65.870289000000000,REGION02,ADDRESS MATCHING-NEAREST INTERSECTION,1000,PLANT ENTRANCE (GENERAL),NAD83, ,-65.870289000000000,18.322655999999998
72,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050459151,110050459151.000000000000000,SISTEMA DE AGUA DUAL BARRAZA - SISTEMA DE AGUA DUAL BARRAZA,PR-853 KM 11.4 INT 852,BO. BARRAZA,CAROLINA,CAROLINA,72031,PR,PUERTO RICO,UNITED STATES,00979, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 19:39:10,28-JUN-2016 11:47:30, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
73,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110011539665,110011539665.000000000000000,"PR CORRECIONS ADMINISTRATION, CAMPANENTO PENAL GUA",CARR 184 KM 25.5, ,CAYEY,CAYEY,72035,PR,PUERTO RICO,UNITED STATES,00736, , , , ,98,720352601002000.000000000000000,21010005,2,STATIONARY, ,01-MAR-2000 00:00:00,20-MAY-2015 00:40:44, ,"ICIS, NCDB, SFDW","COMMUNITY WATER SYSTEM, COMPLIANCE ACTIVITY, FORMAL ENFORCEMENT ACTION",0, ,4941,WATER SUPPLY,18.121445000000001,-66.076522999999995,REGION02,ADDRESS MATCHING-NEAREST INTERSECTION,1000,PLANT ENTRANCE (GENERAL),NAD83, ,-66.076522999999995,18.121445000000001
74,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013052793,110013052793.000000000000000,SECTOR PEPE HOYOS,"STATE ROAD 1, KM. 57.5", ,CAYEY,CAYEY,72035,PR,PUERTO RICO,UNITED STATES,00736, , , , ,0,0.000000000000000,0,2,STATIONARY, ,30-OCT-2002 18:35:59,19-MAY-2015 03:49:29, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
75,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049770459,110049770459.000000000000000,CIALES URBANO - CIALES RIVER,PR-146 KM 27.2, ,CIALES,CIALES,72039,PR,PUERTO RICO,UNITED STATES,00638, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 16:56:14,28-JUN-2016 14:58:40, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
76,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049770627,110049770627.000000000000000,CIALES URBANO - CORDILLERAS CR.,PR-146 KM 27.2, ,CIALES,CIALES,72039,PR,PUERTO RICO,UNITED STATES,00638, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 16:56:17,28-JUN-2016 12:48:22, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
77,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049770770,110049770770.000000000000000,CIALES URBANO - RIO ARRIBA 4,PR-146 KM 27.2, ,CIALES,CIALES,72039,PR,PUERTO RICO,UNITED STATES,00638, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 16:56:19,28-JUN-2016 14:53:04, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
78,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013211639,110013211639.000000000000000,PRASA FRONTON,PR-146 KM 15.8 INT, ,CIALES,CIALES,72039,PR,PUERTO RICO,UNITED STATES,00638, , , , ,0,0.000000000000000,0,2,STATIONARY, ,31-OCT-2002 11:36:24,28-JUN-2016 15:15:36, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION, WATER TREATMENT PLANT",0, ,4941,WATER SUPPLY,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
79,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049745763,110049745763.000000000000000,CIDRA URBANO - WELL NO. 8 (CEMENTERIO),PR-173 KM 3.3, ,CIDRA,CIDRA, ,PR,PUERTO RICO,UNITED STATES,00638, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 16:49:57,28-JUN-2016 11:30:20, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
80,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013052935,110013052935.000000000000000,PELEGRIN SANTO,BO CEIBA SECTOR PELEGRIN, ,CIDRA,CIDRA,72041,PR,PUERTO RICO,UNITED STATES,00739, , , , ,0,0.000000000000000,0,2,STATIONARY, ,30-OCT-2002 18:36:01,19-MAY-2015 04:56:54, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
81,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010606031,110010606031.000000000000000,COAMO ARRIBA,CARR. 555 KM. 8.7, ,COAMO,COAMO,72043,PR,PUERTO RICO,UNITED STATES,00769, , , , ,98,720439539002000.000000000000000,21010004,2,STATIONARY, ,01-MAR-2000 00:00:00,28-JUN-2016 16:56:25, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION, WATER TREATMENT PLANT",0, , , ,18.141849000000001,-66.354106999999999,FRS,ADDRESS MATCHING-HOUSE NUMBER,150, ,NAD83, ,-66.354106999999999,18.141849000000001
82,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049494944,110049494944.000000000000000,COAMO URBANO - AGUILAS,PR-155 KM 1.1, ,COAMO,COAMO,72043,PR,PUERTO RICO,UNITED STATES,00769, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 15:47:56,28-JUN-2016 14:59:29, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
83,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049494748,110049494748.000000000000000,COAMO URBANO - CALABAZA,PR-155 KM 1.1, ,COAMO,COAMO,72043,PR,PUERTO RICO,UNITED STATES,00769, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 15:47:53,28-JUN-2016 14:53:03, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
84,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049494846,110049494846.000000000000000,COAMO URBANO - COAMO RIVER,PR-155 KM 1.1, ,COAMO,COAMO,72043,PR,PUERTO RICO,UNITED STATES,00769, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 15:47:55,28-JUN-2016 15:21:18, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
85,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010637203,110010637203.000000000000000,LA CUESTA,CARR. 556 KM. 5.5, ,COAMO,COAMO,72043,PR,PUERTO RICO,UNITED STATES,00769, , , , ,98,720439539002000.000000000000000,21010004,2,STATIONARY, ,01-MAR-2000 00:00:00,28-JUN-2016 14:54:28, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION, WATER TREATMENT PLANT",0, ,4941,WATER SUPPLY,18.120099000000000,-66.340170999999998,FRS,ADDRESS MATCHING-HOUSE NUMBER,150, ,NAD83, ,-66.340170999999998,18.120099000000000
86,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110052202754,110052202754.000000000000000,ACUED. DONA ELENA (LOS PINOS) - LOS PINOS-LA IGLESIA,PR-780 RAMAL 7780 KM 7.0,BO.DONA ELENA,COMERIO,COMERIO,72045,PR,PUERTO RICO,UNITED STATES,00782, , , , ,0,0.000000000000000,0,2,STATIONARY, ,27-OCT-2012 10:33:18,28-JUN-2016 14:18:51, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
87,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010710962,110010710962.000000000000000,COMUNIDAD MAISONET,"CARR. 780 KM. 4.4, COMERIO", ,COMERIO,COMERIO,72045,PR,PUERTO RICO,UNITED STATES,00782, , , , ,98,720459517002000.000000000000000,21010005,2,STATIONARY, ,01-MAR-2000 00:00:00,19-MAY-2015 04:55:58, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, ,4941,WATER SUPPLY,18.254249000000002,-66.233457000000001,REGION02,ADDRESS MATCHING-NEAREST INTERSECTION,1000,PLANT ENTRANCE (GENERAL),NAD83, ,-66.233457000000001,18.254249000000002
88,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010613862,110010613862.000000000000000,COMUNIDAD ELADIO ANDREU,CARR 802 KM 3.0 BO. MANA, ,COROZAL,COROZAL,72047,PR,PUERTO RICO,UNITED STATES,00783, , , , ,98,720475306003000.000000000000000,21010002,2,STATIONARY, ,01-MAR-2000 00:00:00,28-JUN-2016 13:53:07, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION, WATER TREATMENT PLANT",0, ,4941,WATER SUPPLY,18.263718000000001,-66.333588000000006,FRS,ADDRESS MATCHING-HOUSE NUMBER,150, ,NAD83, ,-66.333588000000006,18.263718000000001
89,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010613924,110010613924.000000000000000,COMUNIDAD PALMARITO CENTRO,CARR 800 KM 2.4 BO. PALMARITO INT. SECTOR EL SAPO, ,COROZAL,COROZAL,72047,PR,PUERTO RICO,UNITED STATES,00783, , , , ,98,720475306003000.000000000000000,21010002,2,STATIONARY, ,01-MAR-2000 00:00:00,28-JUN-2016 15:25:25, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION, WATER TREATMENT PLANT",0, ,4941,WATER SUPPLY,18.257749000000000,-66.338888999999995,FRS,ADDRESS MATCHING-HOUSE NUMBER,150, ,NAD83, ,-66.338888999999995,18.257749000000000
90,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110052556907,110052556907.000000000000000,COROZAL URBANO - CIBUCO DAM,PR-159 KM 16.5, ,COROZAL,COROZAL,72047,PR,PUERTO RICO,UNITED STATES,00783, , , , ,0,0.000000000000000,0,2,STATIONARY, ,27-OCT-2012 11:56:10,28-JUN-2016 15:00:42, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
91,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050403611,110050403611.000000000000000,COROZAL URBANO - DON CARLOS DAM,PR-159 KM 16.5, ,COROZAL,COROZAL,72047,PR,PUERTO RICO,UNITED STATES,00783, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 19:24:20,28-JUN-2016 15:00:42, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
